,seed_kras,seed_nras,seed_hras
ACBD3,0.514906031124635,0.406398556081303,-0.293698027879643
RP11-218E20.3,-0.514871236601259,-0.406382096996568,-0.293672718661228
PEX7,-0.514865886522801,-0.406345634502445,-0.293654794834167
RNU6-3P,-0.514810612620912,-0.406338697223132,-0.29361190579479
MYO1B,-0.514666680398921,0.406333865352804,0.293601296674241
RP11-542F9.1,0.51462849206279,-0.406330558631153,0.29358177567771
RNA5SP110,0.514579311747966,-0.406329303140739,0.2935765008689
TRIM34,0.514565274259563,-0.406316834752351,-0.293574351574675
PCDH7,0.514561019611651,-0.406305801777051,-0.293570955903023
RNU6-231P,0.514553668162284,-0.406278998902201,0.293527632808054
HOXA10,-0.514548753650784,0.406217393096609,0.293520276850917
MAPKBP1,-0.514506436485268,-0.406192759644998,-0.293492863753857
RPL34P23,0.514470395331661,-0.40616912975916,-0.293485311710181
GRAMD3,0.514462735107103,-0.406111356772777,-0.293471464637146
COX11,-0.514432343027899,-0.406014753310273,0.293461391592
MIR1245A,-0.514361067628836,-0.406012001087293,0.293455409451427
RNU6-874P,-0.514343448984079,0.405995570370827,-0.29342744976029
C1orf185,-0.514307325706471,-0.405980443551706,-0.293408099829717
ALG11,-0.51421299286202,-0.405903554409457,-0.293402734742706
IGHV3OR15-7,-0.514183285114525,-0.405895101999197,-0.293400453595441
TMEM218,-0.514167051481908,0.405883397490028,-0.293396834995752
ZNF268,-0.514136093762764,-0.405873081381017,0.293372675949613
RP11-751L19.1,0.51410911859335,-0.405867087205083,-0.293341174963557
PROX1,-0.514108569327292,-0.405856606125325,-0.293337508960597
GPX5,0.51407391294481,-0.40582450066427,-0.293333338244581
AC006262.10,-0.514073587197781,0.40581882862096,-0.293318937947329
RP11-19J5.2,-0.514069467662313,0.405809279263041,-0.293318862761869
RP11-397K18.1,-0.51405434171124,-0.405804536066546,-0.293316679894375
RP11-394A14.4,-0.514040318283941,0.405793973646595,0.293300393681599
TRPC1,-0.51398989681182,-0.405793152760782,-0.293299985820795
LCE1F,-0.513971572992383,0.405777369565462,0.293284322698949
CTC-360G5.6,-0.513929736998215,-0.40577511891002,0.293227795656839
AP000358.5,-0.513892403072214,-0.405696936464346,-0.293220882971889
VTI1BP2,-0.513877148206212,0.405681911649532,-0.293153185855668
PINK1,0.513868645425616,0.405640872283122,0.293098712929899
DHRS7B,0.513863228336919,0.405635287985984,-0.293068576234327
SGCE,-0.513862371046417,-0.405602121808267,-0.293040083127337
LARP1BP2,0.513830759827607,0.405588466866943,0.293037108072346
NR2F2-AS1,0.51382086096691,-0.405553336944661,0.293034829973263
XKRX,0.513784397275461,0.405534063253168,0.292982418687973
AC005550.5,-0.513742690513871,-0.405529021715486,-0.292951415437598
AC007036.6,-0.513725245367948,-0.405508099917736,0.292943447713493
PTBP1P,-0.513719965785653,-0.405501610105083,-0.292924296508325
RP11-14I17.3,-0.513712427530659,-0.405480581915823,-0.292919649275131
KCND3-AS1,-0.513683988196867,-0.405413588551936,0.292918141192315
ELSPBP1,0.513648229870386,0.40539470794573,0.292910099252933
RP11-697E2.7,-0.513630569299397,0.405389139227588,-0.29288730172381
RNU6ATAC18P,-0.513564361917742,0.405332282826943,-0.292867743464112
SLC39A13,0.513507895382297,0.40529801051596,-0.292859636052864
RP11-379F12.3,0.513475462479866,-0.405296955281184,0.292856252063775
IGHV3-75,-0.513473128945296,-0.405289358538476,-0.292845033546101
OR6Q1,-0.513463920220811,0.405287700669451,0.292841944486239
EEF1GP3,0.513458070077043,-0.405263109837403,0.292804697459906
PLEKHG6,-0.513423277421576,-0.405193732756779,0.292798422702199
C19orf24,0.513365401241364,-0.405169760517767,-0.292797521674145
RNU6-971P,0.513337767052794,0.405098265256714,0.292793577375711
MIR4313,-0.513322798459281,-0.405096154023273,-0.292782968278792
CHRNA7,0.513312916547708,0.405083934038346,0.292746128255974
PGA3,-0.513309282060304,-0.405032165126764,0.292743961264586
CTB-58E17.3,0.513246154305512,-0.404987072678911,-0.292738236587006
SRSF1,0.51324281392592,-0.40497989635593,-0.29273366111408
RN7SL506P,-0.513210319502391,-0.404938206252861,-0.292713493137927
CALCOCO1,0.513203027750216,-0.404897358863404,0.292709801202366
RP11-1078H9.1,-0.513128599401274,-0.404893166474857,0.292703488650275
RP11-85G21.1,-0.513109375009558,-0.404800866966418,0.292699028423196
GLRA4,-0.513100345368114,0.404774469185341,-0.292687638437906
RP11-463P17.1,-0.513081919976027,-0.404661454555223,-0.292667521657212
RP3-413H6.2,-0.5130610158836,-0.404652050331186,-0.292646363506985
GNA11,0.513059875300352,-0.404622569621434,-0.292641101003705
RNU4ATAC,-0.513041178633626,-0.404612492516244,-0.292640515891949
PRAME,-0.513028990898466,-0.40459153253536,-0.292630451216546
AJ239322.1,-0.513005874164697,-0.404573102643637,-0.292627741481449
TCP1,-0.513004619113564,-0.404564662658293,-0.292601228688882
RP11-119D9.1,-0.512922833942377,0.404494397768992,-0.292583789978238
WARS2-IT1,-0.512864702348568,-0.404484375444683,-0.292582110023367
RN7SKP174,0.512863936011557,0.404481748923142,-0.292571795504162
RP11-570H19.2,-0.512857770031463,-0.404455226005439,0.292567733321844
ZNF271,-0.512856256407336,0.404451857219966,0.292556432964408
RP11-792A8.4,-0.51281837696681,0.404438190930594,-0.292529462596651
MT-ND5,-0.512780918078743,-0.404436926260522,-0.292465217338327
AC002477.1,-0.51276051945118,-0.404398921520168,0.292456543426756
SH2B3,-0.512757281700673,-0.404393343592222,-0.292432193723228
RN7SL438P,-0.512749394724536,0.404380303782329,-0.292390018436615
TCEA1P4,-0.512736015538631,-0.404365901965833,0.292383278198565
RP11-281A20.2,0.512658860307565,0.404365532539265,-0.292375151363018
RP4-778K6.3,-0.512658172454032,-0.404364000312177,0.292374616992068
MIR4765,-0.512627764314292,-0.40433643661755,-0.292339652161781
HLA-B,0.512611455274562,-0.404282129681892,-0.292334298595897
NR1H4,-0.512515495730419,-0.404263588500312,-0.292334034932038
LCN2,0.512471627399249,-0.404239094432339,-0.292331777700898
NKIRAS2,-0.512454345387906,-0.404179694497894,-0.292288799398383
NBN,-0.512447806003673,0.404164622774158,-0.292274841486352
IGHV1-45,-0.512433333393664,-0.404151202678295,-0.292273708868171
PTP4A1P6,-0.512416152380904,-0.404133996080069,-0.292208463717364
PIN4P1,0.512414484611433,0.404114072370378,-0.292183778733692
RP1-170O19.22,0.512363133829032,-0.404096209186407,-0.292167211417017
ARAP3,0.512360169510825,-0.40408262232033,0.292154807724632
RP13-259N13.2,-0.512316966496401,0.404065746269044,0.292107654178264
OR10A4,-0.512296556443821,-0.404034518597881,-0.292096201563738
RP11-404F10.2,0.512279055830143,-0.404023555398083,0.292094353897357
PRICKLE4,0.512238483476982,0.404003675343151,-0.292090779172711
EHMT2,0.5121837153816,-0.403986481662797,0.292079022224184
MIR603,-0.512124800472222,-0.403984663809486,-0.292078182144145
RP11-410N8.1,-0.512109077218939,0.403980254199828,-0.292048857285437
MIR1307,-0.512081948600468,-0.403973875665771,-0.2920399109314
DGCR9,-0.511997735994012,0.403970915390646,-0.292025682180823
RP11-270B14.1,-0.511976817370125,-0.403968496336637,0.292015776219972
RP11-430C7.2,-0.511965657001183,-0.403920369005085,-0.292003343024897
THEMIS,-0.511943319443764,-0.403912851486419,0.291950814223068
IGLV3-22,-0.511933557365762,0.403876381256912,-0.291938756981232
IRGC,-0.511888473818466,-0.403858991405661,-0.291917556349612
MIR30C2,0.511870470493509,0.40383613754843,-0.291914391331915
RP11-973N13.4,-0.51186675658235,-0.403826776853107,-0.291908151481118
RP11-467P9.1,-0.511848186922057,-0.403813496303602,-0.291907946815536
CD40,0.51181126615337,-0.40375056161108,-0.291897841679517
RP11-703I16.3,0.511774726226742,-0.403655208778988,-0.291865786597238
VPS25P1,0.511747054068744,0.403623366720437,-0.291832980938793
RP5-901A4.1,-0.51173958585225,-0.403590430508848,0.291822837652223
OR8B12,-0.511721704138804,-0.403587207235984,0.291819898987098
PPP1R14B,0.51170818458247,-0.403502416235447,-0.291810555079138
PXDC1,-0.511705399241819,-0.4034535458728,-0.291800908852916
MIR1283-2,-0.511697523822931,0.403423672674837,-0.291752247254646
RP11-529H20.3,0.51169705907189,-0.403414947935537,-0.291718332642855
CTD-2501E16.1,-0.511688483405665,-0.403410752935761,-0.29168117973992
SNORD3B-2,-0.511686266796512,-0.403409819749105,-0.291645905843784
RPL23P8,0.511685531166448,-0.403326087259425,-0.291645263982468
POMGNT2,-0.511676430612935,-0.403322475599768,-0.29160786544624
PRELID2P1,-0.511676215600635,-0.403318372474246,-0.291607823335647
RPS3P6,-0.511659715047898,-0.40330055684431,-0.291587067756568
ZNF449,-0.511650059705263,-0.403297145116506,-0.291580407688684
MRPL2,-0.511540706812814,-0.403273946223337,0.291496250881965
PIGB,0.511521958753519,-0.403238238513909,-0.291461987749436
OR8D2,-0.511332338226168,-0.403183437359444,0.291457608110737
RP3-521E19.2,-0.511307367992094,0.403175479211161,-0.291444474288642
KB-1125A3.10,-0.511278134972119,-0.403139051006331,-0.291432382312127
RIPPLY1,-0.511208817026076,0.40313005930646,-0.291425668095795
KB-1991G8.1,-0.511175563170134,0.403101924521535,-0.291409390857911
RP11-626H12.1,-0.511171760486182,0.403068818734189,-0.291386482434786
UBA5,-0.511163749120156,-0.40306765746567,0.291377048318263
RP11-927P21.12,-0.511158164949088,-0.403025612889974,-0.291374754409282
MRPL35,-0.51113269813462,0.403013075478998,-0.291368033509719
AC119673.1,0.511114654577074,-0.403009749909282,-0.291367741660764
RP11-162D16.2,-0.51103874472003,-0.402995398467093,-0.291356861787272
RP11-118F2.3,0.511008877537632,0.402975665173341,0.291341127784447
HLA-DPB1,0.510975107167685,0.402967064276446,0.291326935281135
COL26A1,-0.510950265603358,-0.402961877624497,0.291316604760938
KB-318B8.7,-0.510943254820361,0.402944307659969,-0.291294422468922
C7orf55-LUC7L2,-0.510877217312708,-0.402876927146294,0.291252471319001
RP11-469N6.1,-0.510825532738036,-0.402795803608018,-0.291213395988087
RP11-39K24.12,-0.510816714811582,-0.402779379641102,-0.291174620109666
ZNF479,0.51078638491698,0.402700082155682,-0.291161454217805
LINC00905,0.510781834840402,-0.402687556386675,-0.291121432601506
COL27A1,-0.510773550150222,-0.402670610025088,0.291120490969188
CDC23,-0.510753410846751,-0.402658108635009,-0.291100592730939
ACOT2,-0.510746447242817,-0.402625711425568,-0.291084376694953
MIR3921,-0.510733427997245,-0.402571178561995,0.291055407813936
KMT2A,-0.510727603535021,-0.402565277420718,-0.291044969358733
RP11-644F5.15,0.510666133335527,-0.40252730038577,0.291033717563765
GRINA,-0.510665663482629,0.4025107055662,-0.290995380478897
DCAF6,-0.510623784498363,-0.402495810129433,0.290994570949137
A2ML1-AS2,-0.510617802323311,-0.402401062369232,-0.290993800742617
RPL30P15,0.510601840978927,-0.402361321281957,-0.290976336031551
RP11-443C10.1,0.510571114393357,-0.402318749901483,-0.290964336312591
ALDH2,0.510559434230074,-0.402211701199313,0.290947187915357
AC116533.3,-0.510543260870265,-0.402210265687947,-0.290937727675467
AP001631.1,-0.510510145624843,0.402183563286767,0.290937138618254
SUCLG2P2,0.510479968219657,-0.402166605678676,-0.290922064914787
RP11-479O17.10,-0.510472986786348,-0.40215964367511,-0.290919614230868
KRT18P39,0.510434906812114,0.402155879500021,0.290905854178931
LMNB1,0.510423720556025,-0.402130208348889,-0.2908675944629
PTP4A1P7,-0.510397555672143,0.402108628236218,-0.290855083264675
RP11-436J20.1,0.510394935735452,0.402096808771097,-0.29083744731484
AC005616.2,-0.510324674485752,0.402092999829371,0.290824846847688
C14orf166,0.510312399469704,-0.402080516665999,-0.290819371603867
RP11-353B9.1,0.510299962613789,-0.402073956324848,-0.290797964232597
CXorf56,-0.510274176743915,0.401953572820905,-0.290783236296322
HOXC-AS2,-0.510252687739916,-0.40192000165217,-0.290782187368889
MSRB2,0.51019480764232,0.401907655614762,-0.290779105425102
SLC38A6,-0.510115169094215,0.401885297112204,-0.290763809410656
ARL8A,0.510099358810776,0.401849523770654,0.290751664198544
CTC-429P9.5,-0.510033878006433,-0.401822389624272,-0.290751062359448
PLEKHA7,0.510010006638919,-0.40178678528198,-0.290745676701819
NAA25,-0.509942903858672,-0.401782828108355,-0.290707139751719
RP11-67L3.2,-0.509924629151443,0.401745188248895,-0.290701833557686
DDX28,-0.509869911344909,-0.401734958789959,0.290692863011078
GID4,-0.509824094710238,0.401663421226547,-0.290635594833557
AC139103.1,-0.509821931815987,0.401648118227216,-0.290627305653039
NARG2P2,0.509808142658891,-0.40158464674622,0.290620075380157
PCGEM1,0.509788324667341,-0.401577954987079,-0.290592529116673
AL133247.2,-0.509759306122429,-0.401574259213262,-0.290579454117623
MIR599,-0.509731606504949,0.401552626584997,0.290577061089313
NAV2-AS5,-0.509730762939561,-0.401523840639779,0.290553993465192
AC013444.2,-0.509710089708185,-0.401522323250437,-0.290536539102497
RPS17L,-0.509686364726976,0.401502208602938,-0.290536430478648
CDC25A,-0.509680580411502,-0.4014834520445,-0.290525686524662
CTD-2528A14.1,-0.509679122672322,-0.401469610714292,-0.29052226534831
AHNAK2,0.509638903902187,0.401457044913233,-0.290519504688267
RP11-315D13.1,-0.509627903950376,-0.401411981389423,-0.290502057409833
RP11-68I18.10,-0.509610435426032,-0.40138297871415,-0.290481234074155
RN7SL615P,-0.509570236321147,-0.401350670689219,-0.290475243423255
KIAA0408,-0.509568586435825,-0.4012906347049,-0.29046040399191
RNU2-69P,-0.509546327042758,-0.401288364664517,-0.290396792098319
VTI1BP4,0.509546128520264,-0.401272245350454,-0.290394176304274
AC092038.2,-0.509531286019303,-0.401196313129405,-0.290376276939882
CTC-559E9.6,-0.509489027124416,-0.401173583145342,-0.290375057940185
RNU4-44P,-0.509383176409218,-0.40114819902809,-0.290350263982834
OR10G2,0.509296362907622,0.401137986949151,-0.290308087314277
RP11-435O5.5,-0.509270824021162,-0.401137119193074,0.290295124169755
MMP25,-0.50926205311988,-0.401128162321201,-0.290283803315599
AMMECR1,-0.509223591405684,-0.401124412291249,-0.290267986142019
ZFYVE9,-0.509197609230105,-0.401110519974711,-0.290208727780219
DCC,-0.509158602427701,-0.401099626007504,0.290187014103558
CICP13,-0.509116317653966,-0.401061130742759,0.290186927963065
RP11-108K3.4,-0.509022471716363,-0.401033568441824,-0.290172172844864
RPL9P31,-0.509020041022348,0.400998308016453,-0.290145078069384
DNAJC19P7,-0.509012909103382,-0.40099629055891,-0.290139222548588
AC009951.1,-0.509009364391258,0.40099434594956,-0.290135618152813
RP11-1105O14.1,0.508980761592666,-0.400994000672521,-0.290117995883143
FBXO2,-0.508979444467175,-0.400983885520421,-0.290095974669221
RP11-111E2.1,-0.508958675421762,0.400974323272975,0.290081319528031
AC007009.1,-0.508944555933713,-0.400952837364436,-0.2900744824733
CLVS1,-0.508940964674014,-0.400917724110269,-0.290069754446019
INVS,-0.508937827604201,-0.400911485548144,-0.290051335499066
RP11-17M24.1,-0.508933715200161,-0.400904848395569,-0.289999952234404
RP11-202G18.1,-0.508921181528164,-0.400879022119302,-0.289940661939411
TBCD,0.508878813750906,0.400878323596586,-0.289855975977791
RP11-111K18.2,-0.508865155516487,-0.400830699411774,0.289835149094619
MIR302D,-0.508846169018887,-0.400826123283481,-0.289826710578042
AC008277.1,-0.50883303244537,-0.400785959385372,-0.289808720859781
AC090079.1,-0.508689875362425,0.400756590461175,-0.289795029724158
PSMC3,-0.508667765419652,-0.400720646182541,0.289758737676445
RP3-461F17.2,-0.50864553580161,-0.400652261418027,-0.289711277448842
CTD-2525I3.5,-0.508602939540354,-0.400554815666142,0.289696721327339
TTBK2,-0.508587071316073,-0.400553727409958,-0.289681182801308
RNU6-284P,-0.508569564632664,-0.400530146588853,-0.289672645120485
LIPJ,0.508558833856785,-0.40047861107694,-0.28963931820505
RNY3P8,-0.508540428274096,-0.400477691424794,-0.289632346826927
SYTL2,0.508537935302758,0.400456743146131,-0.289622991444514
KRT18P6,-0.508426685686463,-0.400452390594217,-0.289588573512389
OTUD5,0.508403194552613,0.400451623477742,-0.289585649553468
ZNF8,-0.508402390560957,-0.400442806336917,-0.289572624501944
FAM43A,-0.508322732244759,-0.400430616795455,-0.28955048937774
MFN2,-0.508315767675665,-0.400402403041272,-0.289533391148609
NPM1P12,-0.508304150947106,-0.400392126005011,-0.289489498802155
RNU6-490P,-0.508264408255083,0.400377902844781,-0.289476667765589
PSMA2P3,-0.508240434552907,-0.400364361807547,-0.289458230755727
RP11-916L7.1,-0.50823651823783,-0.400352451003321,-0.289453646887644
RNU6-1201P,-0.508199878621906,0.400339929777936,-0.289446793603722
RP11-818O24.3,-0.508155738078514,0.400339742680049,-0.289437239063736
RPRML,-0.508072425943744,-0.40031728421517,-0.28943674315982
AC092669.6,-0.508061241660893,-0.400299805723443,-0.289397659488762
RN7SL267P,-0.508023263278866,-0.400264453446,0.289373305401965
IGKJ3,-0.507975954671292,-0.400260926819962,-0.289361649646308
RP11-483I13.5,0.507945426040308,-0.400258519197487,-0.289347196899575
FAM32A,-0.507859636049389,-0.400230903662315,-0.289341329980902
RN7SL466P,0.507778372617749,0.400185921422855,-0.289317562733992
RP11-617O8.1,0.507760599923162,-0.400135499265027,-0.289299434083769
GPR137B,0.507674395542139,0.400107913292695,0.289296969291887
KRT8P8,0.507667814105157,0.400082592356963,-0.289293139114392
RNU6-801P,-0.507632720640342,-0.400080132876025,-0.289273877088508
RP5-894D12.4,-0.507625746491752,-0.400032301517954,-0.289273593246557
RNU6-784P,-0.50761456618786,-0.400023172087322,-0.289273423371762
AGGF1,0.507611364675392,0.400009905400963,-0.289268613244295
FCRL6,-0.507598698396143,0.399988710586391,-0.289255879685341
CCDC147,0.507566332979605,-0.399927082976274,-0.289252394712355
PCDHA3,-0.507562811678123,-0.39990642007927,-0.289248849474864
RP4-753P9.3,-0.507556788384279,-0.399898270598503,0.289240850986996
AC003958.6,-0.507495881596554,-0.399891735500258,-0.289213090118658
RYR3,-0.507487622418736,0.399888870474775,0.289199564586302
RP11-884K10.7,-0.507406501095217,-0.399888076887401,-0.289152722884168
RN7SL135P,-0.507352970367054,-0.399874604085831,-0.289140872249136
RNASE2,0.507334211744946,-0.39985873702907,-0.289126233885391
RP11-187C18.5,-0.507297682763775,-0.399788094051623,-0.289118364890122
GDF11,-0.507289486409919,-0.399772635038136,-0.289091426777522
RP11-326L17.1,-0.507265622921192,0.399744410175147,-0.28907989651543
TTLL10-AS1,0.507239702750988,-0.399739126181477,0.289074090208055
MDFI,0.507216777686084,0.399736173966575,-0.289057536083427
