Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-6811434,"COPI-dependent Golgi-to-ER retrograde traffic",4,103,0.008504665180414499,0.026188198208147995,0.15136760861571286,9,11,7.105484141851302E-4,9606,Homo sapiens,"P53621;Q92538;P68371;Q9BQE3","P53621;Q92538;P68371;Q9BQE3","R-HSA-6811415;R-HSA-6811414;R-HSA-6811412;R-HSA-6811427;R-HSA-6811411;R-HSA-6811426;R-HSA-6811423;R-HSA-6811418;R-HSA-6811417"
R-HSA-9707564,"Cytoprotection by HMOX1",3,59,0.004871604326645199,0.02669694735906103,0.15136760861571286,7,17,0.0010981202764679284,9606,Homo sapiens,"P02768;P00403;P69905","P02768;P00403;P69905","R-HSA-9709317;R-HSA-9707504;R-HSA-9709360;R-HSA-9709406;R-HSA-9661432;R-HSA-163214;R-HSA-9709883"
R-HSA-8943724,"Regulation of PTEN gene transcription",3,60,0.0049541738915035915,0.027862383638628918,0.15136760861571286,4,15,9.689296557069956E-4,9606,Homo sapiens,"P42345;Q9BVC4;P04637","P42345;Q9BVC4;P04637","R-HSA-8944104;R-HSA-8944457;R-HSA-8944454;R-HSA-5632939"
R-HSA-3371571,"HSF1-dependent transactivation",2,24,0.0019816695566014365,0.028247310836454487,0.15136760861571286,1,8,5.16762483043731E-4,9606,Homo sapiens,"P42345;Q9BVC4","P42345;Q9BVC4","R-HSA-5082405"
R-HSA-69278,"Cell Cycle, Mitotic",11,528,0.043596730245231606,0.028655106714148948,0.15136760861571286,76,367,0.02370647890963116,9606,Homo sapiens,"P07437;O14980;P04637;Q92973;P57740;Q13042;Q5SRE5;P42695;P68371;P62258;Q9BQE3","P07437;O14980;P04637;Q92973;P57740;Q13042;Q5SRE5;P42695;P68371;P62258;Q9BQE3","R-HSA-9648017;R-HSA-380294;R-HSA-375302;R-HSA-8852354;R-HSA-380303;R-HSA-1638803;R-HSA-174088;R-HSA-2294574;R-HSA-2990880;R-HSA-2990882;R-HSA-9615901;R-HSA-174227;R-HSA-380311;R-HSA-174224;R-HSA-69015;R-HSA-2294580;R-HSA-380316;R-HSA-8853405;R-HSA-2468287;R-HSA-174104;R-HSA-174105;R-HSA-174238;R-HSA-2294590;R-HSA-188191;R-HSA-380455;R-HSA-174119;R-HSA-9686969;R-HSA-174120;R-HSA-174121;R-HSA-8853419;R-HSA-174255;R-HSA-2429719;R-HSA-174132;R-HSA-9634219;R-HSA-174139;R-HSA-1638821;R-HSA-8852280;R-HSA-174144;R-HSA-2288097;R-HSA-2467809;R-HSA-2467811;R-HSA-8852298;R-HSA-174157;R-HSA-9668419;R-HSA-179410;R-HSA-188371;R-HSA-3000319;R-HSA-9615937;R-HSA-8852306;R-HSA-9686980;R-HSA-9618378;R-HSA-380508;R-HSA-174171;R-HSA-2574845;R-HSA-170072;R-HSA-3000310;R-HSA-2172666;R-HSA-9615945;R-HSA-179417;R-HSA-2574840;R-HSA-179421;R-HSA-9648114;R-HSA-174058;R-HSA-9634169;R-HSA-2294600;R-HSA-174057;R-HSA-141423;R-HSA-174195;R-HSA-2484822;R-HSA-174070;R-HSA-380272;R-HSA-8852337;R-HSA-174202;R-HSA-8852351;R-HSA-174079;R-HSA-380283"
R-HSA-69620,"Cell Cycle Checkpoints",7,273,0.022541491206341344,0.029535492987032952,0.15136760861571286,20,63,0.0040695045539693815,9606,Homo sapiens,"P31946;P04637;O14980;P57740;Q13042;P63104;P62258","P31946;P04637;O14980;P57740;Q13042;P63104;P62258","R-HSA-6803719;R-HSA-5633460;R-HSA-141409;R-HSA-6799332;R-HSA-8852354;R-HSA-6804879;R-HSA-75016;R-HSA-6799246;R-HSA-141422;R-HSA-141423;R-HSA-6793685;R-HSA-69685;R-HSA-141431;R-HSA-8852337;R-HSA-264435;R-HSA-8852351;R-HSA-6803388;R-HSA-141439;R-HSA-6803801;R-HSA-5693609"
R-HSA-6796648,"TP53 Regulates Transcription of DNA Repair Genes",3,62,0.005119313021220378,0.03027352172314257,0.15136760861571286,13,17,0.0010981202764679284,9606,Homo sapiens,"P04637;Q9NVI1;Q9BXW9","P04637;Q9NVI1;Q9BXW9","R-HSA-6796647;R-HSA-6806405;R-HSA-6806413;R-HSA-6806412;R-HSA-6796649;R-HSA-6806408;R-HSA-6806423;R-HSA-6806419;R-HSA-6806417;R-HSA-6797712;R-HSA-6806394;R-HSA-6806425;R-HSA-6806392"
R-HSA-5625740,"RHO GTPases activate PKNs",3,62,0.005119313021220378,0.03027352172314257,0.15136760861571286,1,20,0.0012919062076093275,9606,Homo sapiens,"P31946;P63104;P62258","P31946;P63104;P62258","R-HSA-75016"
R-HSA-9734009,"Defective Intrinsic Pathway for Apoptosis",2,25,0.00206423912145983,0.030437886424278582,0.1521894321213929,2,24,0.001550287449131193,9606,Homo sapiens,"P04637;P62258","P04637;P62258","R-HSA-9723906;R-HSA-8863674"
R-HSA-264876,"Insulin processing",2,25,0.00206423912145983,0.030437886424278582,0.1521894321213929,1,17,0.0010981202764679284,9606,Homo sapiens,"Q9UPT5;Q9NV70","Q9UPT5;Q9NV70","R-HSA-265177"
R-HSA-8853336,"Signaling by plasma membrane FGFR1 fusions",1,3,2.4770869457517957E-4,0.03193288333052369,0.15966441665261843,2,2,1.2919062076093276E-4,9606,Homo sapiens,"O94905","O94905","R-HSA-8853325;R-HSA-8853322"
R-HSA-165181,"Inhibition of TSC complex formation by PKB",1,3,2.4770869457517957E-4,0.03193288333052369,0.15966441665261843,2,2,1.2919062076093276E-4,9606,Homo sapiens,"P49815","P49815","R-HSA-165162;R-HSA-165182"
R-HSA-6806664,"Metabolism of vitamin K",1,3,2.4770869457517957E-4,0.03193288333052369,0.15966441665261843,2,4,2.583812415218655E-4,9606,Homo sapiens,"Q9BQB6","Q9BQB6","R-HSA-159790;R-HSA-9026967"
R-HSA-389960,"Formation of tubulin folding intermediates by CCT/TriC",2,26,0.0021468086863182232,0.0326936704244416,0.163468352122208,2,2,1.2919062076093276E-4,9606,Homo sapiens,"P68371;Q9BQE3","P68371;Q9BQE3","R-HSA-389954;R-HSA-389961"
R-HSA-9648002,"RAS processing",2,26,0.0021468086863182232,0.0326936704244416,0.163468352122208,2,21,0.001356501517989794,9606,Homo sapiens,"P49356;P49354","P49356;P49354","R-HSA-9647987;R-HSA-9647978"
R-HSA-9705683,"SARS-CoV-2-host interactions",6,221,0.018247873833704898,0.03367676829286226,0.1683838414643113,4,68,0.0043924811058717135,9606,Homo sapiens,"P31946;P57740;Q5SRE5;Q9UHI6;P63104;P62258","P31946;P57740;Q5SRE5;Q9UHI6;P63104;P62258","R-HSA-9729500;R-HSA-191786;R-HSA-9768142;R-HSA-9708889"
R-HSA-1799339,"SRP-dependent cotranslational protein targeting to membrane",4,113,0.009330360828998432,0.03498707770581977,0.1693464956396027,5,5,3.229765519023319E-4,9606,Homo sapiens,"P61619;Q9UNL2;P30050;Q15629","P61619;Q9UNL2;P30050;Q15629","R-HSA-1799326;R-HSA-1799330;R-HSA-1799329;R-HSA-1799335;R-HSA-1799332"
R-HSA-9609507,"Protein localization",5,166,0.013706547766493271,0.034994880032109266,0.1693464956396027,14,53,0.003423551450164718,9606,Homo sapiens,"P25705;P12236;P40855;P21796;P06576","P25705;P12236;P40855;P21796;P06576","R-HSA-1268022;R-HSA-1299476;R-HSA-9603797;R-HSA-1955380;R-HSA-1299482;R-HSA-1299481;R-HSA-1268025;R-HSA-9603801;R-HSA-1299487;R-HSA-8986181;R-HSA-9603775;R-HSA-9603804;R-HSA-9603784;R-HSA-9603791"
R-HSA-8852276,"The role of GTSE1 in G2/M progression after G2 checkpoint",3,66,0.005449591280653951,0.03541509264523501,0.1693464956396027,6,10,6.459531038046638E-4,9606,Homo sapiens,"P04637;P68371;Q9BQE3","P04637;P68371;Q9BQE3","R-HSA-8852306;R-HSA-8852354;R-HSA-8852337;R-HSA-8852351;R-HSA-8852298;R-HSA-8852280"
R-HSA-109581,"Apoptosis",5,169,0.01395425646106845,0.0373272406305879,0.1693464956396027,7,142,0.009172534074026226,9606,Homo sapiens,"P31946;P49354;P04637;P63104;P62258","P31946;P49354;P04637;P63104;P62258","R-HSA-139906;R-HSA-4331331;R-HSA-140214;R-HSA-139899;R-HSA-201640;R-HSA-139913;R-HSA-4331340"
R-HSA-389957,"Prefoldin mediated transfer of substrate  to CCT/TriC",2,28,0.0023119478160350095,0.03739435654140022,0.1693464956396027,2,2,1.2919062076093276E-4,9606,Homo sapiens,"P68371;Q9BQE3","P68371;Q9BQE3","R-HSA-389970;R-HSA-389980"
R-HSA-9648025,"EML4 and NUDC in mitotic spindle formation",4,117,0.009660639088432003,0.03893228409289473,0.1693464956396027,2,5,3.229765519023319E-4,9606,Homo sapiens,"O14980;P57740;P68371;Q9BQE3","O14980;P57740;P68371;Q9BQE3","R-HSA-9648114;R-HSA-9648017"
R-HSA-380284,"Loss of proteins required for interphase microtubule organization from the centrosome",3,69,0.00569729997522913,0.03954801804724373,0.1693464956396027,3,3,1.9378593114139912E-4,9606,Homo sapiens,"P07437;P68371;P62258","P07437;P68371;P62258","R-HSA-380294;R-HSA-380272;R-HSA-380303"
R-HSA-380259,"Loss of Nlp from mitotic centrosomes",3,69,0.00569729997522913,0.03954801804724373,0.1693464956396027,2,2,1.2919062076093276E-4,9606,Homo sapiens,"P07437;P68371;P62258","P07437;P68371;P62258","R-HSA-380272;R-HSA-380303"
R-HSA-204005,"COPII-mediated vesicle transport",3,69,0.00569729997522913,0.03954801804724373,0.1693464956396027,1,16,0.001033524966087462,9606,Homo sapiens,"O00743;Q9UPN7;Q5H9R7","O00743;Q9UPN7;Q5H9R7","R-HSA-5694421"
R-HSA-9619483,"Activation of AMPK downstream of NMDARs",2,29,0.002394517380893403,0.0398360725312098,0.1693464956396027,1,3,1.9378593114139912E-4,9606,Homo sapiens,"P68371;Q9BQE3","P68371;Q9BQE3","R-HSA-9619542"
R-HSA-389357,"CD28 dependent PI3K/Akt signaling",2,29,0.002394517380893403,0.0398360725312098,0.1693464956396027,1,9,5.813577934241974E-4,9606,Homo sapiens,"P42345;Q9BVC4","P42345;Q9BVC4","R-HSA-198640"
R-HSA-5218920,"VEGFR2 mediated vascular permeability",2,29,0.002394517380893403,0.0398360725312098,0.1693464956396027,1,15,9.689296557069956E-4,9606,Homo sapiens,"P42345;Q9BVC4","P42345;Q9BVC4","R-HSA-198640"
R-HSA-9856530,"High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cells",3,70,0.005779869540087524,0.04097782499237501,0.1693464956396027,4,31,0.002002454621794458,9606,Homo sapiens,"P42345;Q9BVC4;P62879","P42345;Q9BVC4;P62879","R-HSA-9861300;R-HSA-9860800;R-HSA-9861324;R-HSA-9861293"
R-HSA-162906,"HIV Infection",6,233,0.019238708612005613,0.04175204943677557,0.1693464956396027,11,159,0.010270654350494153,9606,Homo sapiens,"O14980;P57740;P05141;P12236;Q5SRE5;P43487","O14980;P57740;P05141;P12236;Q5SRE5;P43487","R-HSA-180739;R-HSA-165043;R-HSA-180710;R-HSA-165047;R-HSA-165028;R-HSA-180885;R-HSA-165034;R-HSA-180905;R-HSA-180622;R-HSA-165055;R-HSA-180732"
R-HSA-6804758,"Regulation of TP53 Activity through Acetylation",2,30,0.0024770869457517958,0.04233662390990067,0.1693464956396027,10,14,9.043343453265293E-4,9606,Homo sapiens,"Q8TBX8;P04637","Q8TBX8;P04637","R-HSA-6811479;R-HSA-6805638;R-HSA-5628871;R-HSA-6811508;R-HSA-6805620;R-HSA-6805650;R-HSA-6811522;R-HSA-8877692;R-HSA-3222093;R-HSA-8877691"
R-HSA-69560,"Transcriptional activation of p53 responsive genes  ",1,4,3.302782594335728E-4,0.042350657244705436,0.16940262897882175,3,5,3.229765519023319E-4,9606,Homo sapiens,"P04637","P04637","R-HSA-6803719;R-HSA-6803388;R-HSA-6803801"
R-HSA-69895,"Transcriptional  activation of  cell cycle inhibitor p21 ",1,4,3.302782594335728E-4,0.042350657244705436,0.16940262897882175,3,5,3.229765519023319E-4,9606,Homo sapiens,"P04637","P04637","R-HSA-6803719;R-HSA-6803388;R-HSA-6803801"
R-HSA-168277,"Influenza Virus Induced Apoptosis",1,4,3.302782594335728E-4,0.042350657244705436,0.16940262897882175,1,2,1.2919062076093276E-4,9606,Homo sapiens,"P12236","P12236","R-HSA-168878"
R-HSA-8847453,"Synthesis of PIPs in the nucleus",1,4,3.302782594335728E-4,0.042350657244705436,0.16940262897882175,1,3,1.9378593114139912E-4,9606,Homo sapiens,"Q8TBX8","Q8TBX8","R-HSA-6811522"
R-HSA-8854518,"AURKA Activation by TPX2",3,72,0.00594500866980431,0.04391496279337648,0.1756598511735059,2,2,1.2919062076093276E-4,9606,Homo sapiens,"P07437;P68371;P62258","P07437;P68371;P62258","R-HSA-8853405;R-HSA-8853419"
R-HSA-2467813,"Separation of Sister Chromatids",5,178,0.01469738254479399,0.04488836015448028,0.1795534406179211,5,8,5.16762483043731E-4,9606,Homo sapiens,"O14980;P57740;Q13042;P68371;Q9BQE3","O14980;P57740;Q13042;P68371;Q9BQE3","R-HSA-174144;R-HSA-2467809;R-HSA-2467811;R-HSA-174202;R-HSA-174121"
R-HSA-9734779,"Developmental Cell Lineages of the Integumentary System",3,73,0.006027578234662703,0.045422029246936946,0.18168811698774778,9,12,7.751437245655965E-4,9606,Homo sapiens,"P13647;P13645;P04264","P13647;P13645;P04264","R-HSA-9925879;R-HSA-9725621;R-HSA-9927428;R-HSA-9925892;R-HSA-9960175;R-HSA-9727359;R-HSA-9727354;R-HSA-9925817;R-HSA-9727355"
R-HSA-913531,"Interferon Signaling",7,303,0.02501857815209314,0.04725471553987515,0.1890188621595006,6,140,0.009043343453265292,9606,Homo sapiens,"P49356;P49354;P04637;P57740;Q5SRE5;P68371;Q9BQE3","P49356;P49354;P04637;P57740;Q5SRE5;P68371;Q9BQE3","R-HSA-9836404;R-HSA-9954195;R-HSA-9948016;R-HSA-9947999;R-HSA-1176059;R-HSA-9836362"
R-HSA-5205685,"PINK1-PRKN Mediated Mitophagy",2,32,0.0026422260754685825,0.04750814903205336,0.19003259612821344,12,16,0.001033524966087462,9606,Homo sapiens,"P45880;P21796","P45880;P21796","R-HSA-9834070;R-HSA-5205673;R-HSA-9824892;R-HSA-9824894;R-HSA-9824888;R-HSA-5205663;R-HSA-9840807;R-HSA-9824897;R-HSA-9835011;R-HSA-9834945;R-HSA-9835009;R-HSA-5205649"
R-HSA-5626467,"RHO GTPases activate IQGAPs",2,32,0.0026422260754685825,0.04750814903205336,0.19003259612821344,1,5,3.229765519023319E-4,9606,Homo sapiens,"P68371;Q9BQE3","P68371;Q9BQE3","R-HSA-5672329"
R-HSA-9668328,"Sealing of the nuclear envelope (NE) by ESCRT-III",2,32,0.0026422260754685825,0.04750814903205336,0.19003259612821344,1,7,4.5216717266326466E-4,9606,Homo sapiens,"P68371;Q9BQE3","P68371;Q9BQE3","R-HSA-9668419"
R-HSA-72766,"Translation",8,370,0.030550738997605482,0.04850174134276419,0.19284333903773299,36,126,0.008139009107938763,9606,Homo sapiens,"P61619;Q9UNL2;O94822;P30050;Q9NR50;P00403;Q9BQ70;Q15629","P61619;Q9UNL2;O94822;P30050;Q9NR50;P00403;Q9BQ70;Q15629","R-HSA-9955731;R-HSA-1799326;R-HSA-9948318;R-HSA-9948317;R-HSA-72722;R-HSA-9948291;R-HSA-5419271;R-HSA-9949632;R-HSA-156826;R-HSA-9948301;R-HSA-9948300;R-HSA-9948427;R-HSA-9948362;R-HSA-72671;R-HSA-72670;R-HSA-9948360;R-HSA-72673;R-HSA-72672;R-HSA-141671;R-HSA-9948415;R-HSA-156907;R-HSA-141673;R-HSA-9954727;R-HSA-9954919;R-HSA-156915;R-HSA-156912;R-HSA-9954723;R-HSA-156923;R-HSA-1799330;R-HSA-141691;R-HSA-1799329;R-HSA-9949676;R-HSA-1799335;R-HSA-9948458;R-HSA-9954730;R-HSA-1799332"
R-HSA-3371453,"Regulation of HSF1-mediated heat shock response",3,75,0.00619271736437949,0.04851244960546175,0.19284333903773299,2,14,9.043343453265293E-4,9606,Homo sapiens,"P57740;Q5SRE5;P62258","P57740;Q5SRE5;P62258","R-HSA-5252041;R-HSA-4793925"
R-HSA-2500257,"Resolution of Sister Chromatid Cohesion",4,127,0.010486334737015936,0.049866464395523113,0.19284333903773299,4,13,8.397390349460629E-4,9606,Homo sapiens,"O14980;P57740;P68371;Q9BQE3","O14980;P57740;P68371;Q9BQE3","R-HSA-2484822;R-HSA-1638803;R-HSA-2468287;R-HSA-1638821"
R-HSA-389958,"Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding",2,33,0.0027247956403269754,0.05017614453060559,0.19284333903773299,4,6,3.8757186228279824E-4,9606,Homo sapiens,"P68371;Q9BQE3","P68371;Q9BQE3","R-HSA-389970;R-HSA-389954;R-HSA-389980;R-HSA-389961"
R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade",2,33,0.0027247956403269754,0.05017614453060559,0.19284333903773299,1,19,0.0012273108972288612,9606,Homo sapiens,"P49356;P49354","P49356;P49354","R-HSA-2530501"
R-HSA-111448,"Activation of NOXA and translocation to mitochondria",1,5,4.12847824291966E-4,0.05265716780296725,0.19284333903773299,2,5,3.229765519023319E-4,9606,Homo sapiens,"P04637","P04637","R-HSA-4331331;R-HSA-140214"
R-HSA-9013425,"RHOT1 GTPase cycle",1,5,4.12847824291966E-4,0.05265716780296725,0.19284333903773299,1,3,1.9378593114139912E-4,9606,Homo sapiens,"P52306","P52306","R-HSA-9018817"
R-HSA-9793528,"Ciprofloxacin ADME",1,5,4.12847824291966E-4,0.05265716780296725,0.19284333903773299,2,8,5.16762483043731E-4,9606,Homo sapiens,"P02768","P02768","R-HSA-9794444;R-HSA-9794475"
R-HSA-2514856,"The phototransduction cascade",2,34,0.0028073652051853687,0.052897018198455825,0.19284333903773299,1,27,0.0017440733802725921,9606,Homo sapiens,"P49356;P49354","P49356;P49354","R-HSA-2530501"
R-HSA-5673000,"RAF activation",2,35,0.002889934770043762,0.05566934293564063,0.19284333903773299,11,12,7.751437245655965E-4,9606,Homo sapiens,"P31946;P35232","P31946;P35232","R-HSA-5672950;R-HSA-5672966;R-HSA-5672951;R-HSA-5672960;R-HSA-5672961;R-HSA-9653108;R-HSA-5672958;R-HSA-5672957;R-HSA-5672954;R-HSA-9658445;R-HSA-5672969"
R-HSA-380287,"Centrosome maturation",3,81,0.006688134753529849,0.058382686195783684,0.19284333903773299,6,6,3.8757186228279824E-4,9606,Homo sapiens,"P07437;P68371;P62258","P07437;P68371;P62258","R-HSA-380311;R-HSA-380455;R-HSA-380294;R-HSA-380272;R-HSA-380303;R-HSA-380283"
R-HSA-380270,"Recruitment of mitotic centrosome proteins and complexes",3,81,0.006688134753529849,0.058382686195783684,0.19284333903773299,3,3,1.9378593114139912E-4,9606,Homo sapiens,"P07437;P68371;P62258","P07437;P68371;P62258","R-HSA-380311;R-HSA-380455;R-HSA-380283"
R-HSA-9833482,"PKR-mediated signaling",3,81,0.006688134753529849,0.058382686195783684,0.19284333903773299,2,40,0.002583812415218655,9606,Homo sapiens,"P04637;P68371;Q9BQE3","P04637;P68371;Q9BQE3","R-HSA-9836404;R-HSA-9836362"
R-HSA-5619107,"Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC)",2,36,0.002972504334902155,0.058491715811133216,0.19284333903773299,1,1,6.459531038046638E-5,9606,Homo sapiens,"P57740;Q5SRE5","P57740;Q5SRE5","R-HSA-5661474"
R-HSA-170822,"Regulation of Glucokinase by Glucokinase Regulatory Protein",2,36,0.002972504334902155,0.058491715811133216,0.19284333903773299,1,5,3.229765519023319E-4,9606,Homo sapiens,"P57740;Q5SRE5","P57740;Q5SRE5","R-HSA-170796"
R-HSA-9694516,"SARS-CoV-2 Infection",7,320,0.026422260754685824,0.05980178642209766,0.19284333903773299,9,209,0.013500419869517473,9606,Homo sapiens,"P31946;O75487;P57740;Q5SRE5;Q9UHI6;P63104;P62258","P31946;O75487;P57740;Q5SRE5;Q9UHI6;P63104;P62258","R-HSA-9694579;R-HSA-9694661;R-HSA-9729500;R-HSA-191786;R-HSA-9768142;R-HSA-9699007;R-HSA-9697423;R-HSA-9708889;R-HSA-9698988"
R-HSA-6802948,"Signaling by high-kinase activity BRAF mutants",2,37,0.0030550738997605483,0.061362757714572336,0.19284333903773299,4,6,3.8757186228279824E-4,9606,Homo sapiens,"P31946;P61224","P31946;P61224","R-HSA-6802912;R-HSA-6802911;R-HSA-6802910;R-HSA-6803227"
R-HSA-9918487,"Dengue Virus Genome Translation and Replication",3,83,0.0068532738832466356,0.06186784680928248,0.19284333903773299,3,63,0.0040695045539693815,9606,Homo sapiens,"O60884;O14980;O95373","O60884;O14980;O95373","R-HSA-9920046;R-HSA-9923067;R-HSA-9919944"
R-HSA-192905,"vRNP Assembly",1,6,4.954173891503591E-4,0.06285359427042825,0.19284333903773299,1,2,1.2919062076093276E-4,9606,Homo sapiens,"O00410","O00410","R-HSA-192830"
R-HSA-205025,"NADE modulates death signalling",1,6,4.954173891503591E-4,0.06285359427042825,0.19284333903773299,1,3,1.9378593114139912E-4,9606,Homo sapiens,"P62258","P62258","R-HSA-204981"
R-HSA-8964046,"VLDL clearance",1,6,4.954173891503591E-4,0.06285359427042825,0.19284333903773299,1,3,1.9378593114139912E-4,9606,Homo sapiens,"Q0VD83","Q0VD83","R-HSA-8854408"
R-HSA-428643,"Organic anion transport by SLC5/17/25 transporters",1,6,4.954173891503591E-4,0.06285359427042825,0.19284333903773299,2,8,5.16762483043731E-4,9606,Homo sapiens,"P53007","P53007","R-HSA-372449;R-HSA-75849"
R-HSA-6802957,"Oncogenic MAPK signaling",3,84,0.0069358434481050285,0.063646173574463,0.19284333903773299,37,46,0.0029713842775014533,9606,Homo sapiens,"P31946;P35232;P61224","P31946;P35232;P61224","R-HSA-9656211;R-HSA-6802919;R-HSA-6802918;R-HSA-9656209;R-HSA-6802916;R-HSA-9656215;R-HSA-6802915;R-HSA-9656214;R-HSA-6802914;R-HSA-6803234;R-HSA-9656213;R-HSA-6803233;R-HSA-9656212;R-HSA-6802912;R-HSA-6802926;R-HSA-6802925;R-HSA-6802924;R-HSA-6802922;R-HSA-6802921;R-HSA-6803240;R-HSA-6802935;R-HSA-6802934;R-HSA-6802933;R-HSA-8936731;R-HSA-6802932;R-HSA-6802943;R-HSA-6802942;R-HSA-6802941;R-HSA-6802937;R-HSA-9660538;R-HSA-9660536;R-HSA-8936676;R-HSA-6802911;R-HSA-6803230;R-HSA-6802910;R-HSA-6802908;R-HSA-6803227"
R-HSA-6783310,"Fanconi Anemia Pathway",2,38,0.0031376434646189413,0.06428111301257766,0.19284333903773299,10,13,8.397390349460629E-4,9606,Homo sapiens,"Q9NVI1;Q9BXW9","Q9NVI1;Q9BXW9","R-HSA-6786166;R-HSA-6785732;R-HSA-6785986;R-HSA-6785361;R-HSA-6788385;R-HSA-6785342;R-HSA-6786155;R-HSA-6786171;R-HSA-6785594;R-HSA-6788392"
R-HSA-77289,"Mitochondrial Fatty Acid Beta-Oxidation",2,38,0.0031376434646189413,0.06428111301257766,0.19284333903773299,12,47,0.0030359795878819196,9606,Homo sapiens,"P40939;P55084","P40939;P55084","R-HSA-77283;R-HSA-77321;R-HSA-77329;R-HSA-77301;R-HSA-77271;R-HSA-77303;R-HSA-77304;R-HSA-109339;R-HSA-77277;R-HSA-77309;R-HSA-77340;R-HSA-109342"
R-HSA-190861,"Gap junction assembly",2,38,0.0031376434646189413,0.06428111301257766,0.19284333903773299,3,16,0.001033524966087462,9606,Homo sapiens,"P68371;Q9BQE3","P68371;Q9BQE3","R-HSA-190520;R-HSA-191737;R-HSA-190877"
R-HSA-69481,"G2/M Checkpoints",4,139,0.011477169515316655,0.06499351050123148,0.19498053150369443,6,24,0.001550287449131193,9606,Homo sapiens,"P31946;P04637;P63104;P62258","P31946;P04637;P63104;P62258","R-HSA-6799332;R-HSA-8852354;R-HSA-8852337;R-HSA-8852351;R-HSA-75016;R-HSA-6799246"
R-HSA-159227,"Transport of the SLBP independent Mature mRNA",2,39,0.0032202130294773346,0.06724544920961462,0.20173634762884385,3,3,1.9378593114139912E-4,9606,Homo sapiens,"P57740;Q5SRE5","P57740;Q5SRE5","R-HSA-158481;R-HSA-158484;R-HSA-111439"
R-HSA-5205647,"Mitophagy",2,39,0.0032202130294773346,0.06724544920961462,0.20173634762884385,12,23,0.0014856921387507267,9606,Homo sapiens,"P45880;P21796","P45880;P21796","R-HSA-9834070;R-HSA-5205673;R-HSA-9824892;R-HSA-9824894;R-HSA-9824888;R-HSA-5205663;R-HSA-9840807;R-HSA-9824897;R-HSA-9835011;R-HSA-9834945;R-HSA-9835009;R-HSA-5205649"
R-HSA-4085377,"SUMOylation of SUMOylation proteins",2,39,0.0032202130294773346,0.06724544920961462,0.20173634762884385,2,5,3.229765519023319E-4,9606,Homo sapiens,"P57740;Q5SRE5","P57740;Q5SRE5","R-HSA-4551649;R-HSA-4551679"
R-HSA-180746,"Nuclear import of Rev protein",2,39,0.0032202130294773346,0.06724544920961462,0.20173634762884385,2,7,4.5216717266326466E-4,9606,Homo sapiens,"P57740;Q5SRE5","P57740;Q5SRE5","R-HSA-180710;R-HSA-180732"
R-HSA-8853884,"Transcriptional Regulation by VENTX",2,39,0.0032202130294773346,0.06724544920961462,0.20173634762884385,2,13,8.397390349460629E-4,9606,Homo sapiens,"P04637;Q13042","P04637;Q13042","R-HSA-8853911;R-HSA-3790130"
R-HSA-5689896,"Ovarian tumor domain proteases",2,39,0.0032202130294773346,0.06724544920961462,0.20173634762884385,2,14,9.043343453265293E-4,9606,Homo sapiens,"P04637;Q15025","P04637;Q15025","R-HSA-5690845;R-HSA-5690843"
R-HSA-5663220,"RHO GTPases Activate Formins",4,141,0.01164230864503344,0.06772411424591906,0.2031723427377572,3,27,0.0017440733802725921,9606,Homo sapiens,"O14980;P57740;P68371;Q9BQE3","O14980;P57740;P68371;Q9BQE3","R-HSA-5666160;R-HSA-5666129;R-HSA-5666169"
R-HSA-2565942,"Regulation of PLK1 Activity at G2/M Transition",3,87,0.007183552142680208,0.06912176873997156,0.20512322627707835,4,12,7.751437245655965E-4,9606,Homo sapiens,"P07437;P68371;P62258","P07437;P68371;P62258","R-HSA-3000319;R-HSA-2574845;R-HSA-3000310;R-HSA-2574840"
R-HSA-159230,"Transport of the SLBP Dependant Mature mRNA",2,40,0.003302782594335728,0.07025445661336904,0.20512322627707835,3,3,1.9378593114139912E-4,9606,Homo sapiens,"P57740;Q5SRE5","P57740;Q5SRE5","R-HSA-77587;R-HSA-159046;R-HSA-159050"
R-HSA-3301854,"Nuclear Pore Complex (NPC) Disassembly",2,40,0.003302782594335728,0.07025445661336904,0.20512322627707835,2,2,1.2919062076093276E-4,9606,Homo sapiens,"P57740;Q5SRE5","P57740;Q5SRE5","R-HSA-2990880;R-HSA-2990882"
R-HSA-168271,"Transport of Ribonucleoproteins into the Host Nucleus",2,40,0.003302782594335728,0.07025445661336904,0.20512322627707835,1,4,2.583812415218655E-4,9606,Homo sapiens,"P57740;Q5SRE5","P57740;Q5SRE5","R-HSA-168337"
R-HSA-5357801,"Programmed Cell Death",5,203,0.01676162166625382,0.07039324269389802,0.20512322627707835,9,194,0.012531490213810477,9606,Homo sapiens,"P31946;P49354;P04637;P63104;P62258","P31946;P49354;P04637;P63104;P62258","R-HSA-139906;R-HSA-4331331;R-HSA-140214;R-HSA-9710306;R-HSA-9710323;R-HSA-139899;R-HSA-201640;R-HSA-139913;R-HSA-4331340"
